Conc1	1.111E-07	
Start1	480.02	
Stop1	5779.82	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
4448.62	0.02565078		
4448.82	0.0256172		
4449.02	0.02507558		
4449.22	0.02518935		
4449.42	0.02482255		
4449.62	0.02372777		
4449.82	0.02295028		
4450.02	0.02241397		
4450.22	0.02255111		
4450.42	0.02229989		
4450.62	0.02292538		
4450.82	0.02357785		
4451.02	0.02464315		
4451.22	0.02498322		
4451.42	0.02590465		
4451.62	0.02682746		
4451.82	0.02714021		
4452.02	0.02768444		
4452.22	0.02828794		
4452.42	0.02823427		
4452.62	0.02821517		
4452.82	0.02811197		
4453.02	0.02761895		
4453.22	0.02761286		
4453.42	0.02678947		
4453.62	0.02597788		
4453.82	0.02542979		
4454.02	0.02575905		
4454.22	0.02611904		
4454.42	0.02622852		
4454.62	0.02647486		
4454.82	0.02663365		
4455.02	0.02716156		
4455.22	0.02679687		
4455.42	0.02665492		
4455.62	0.02671284		
4455.82	0.02694211		
4456.02	0.02739161		
4456.22	0.02719051		
4456.42	0.02725375		
4456.62	0.02768031		
4456.82	0.0270117		
4457.02	0.02692266		
4457.22	0.02754908		
4457.42	0.0272919		
4457.62	0.02752646		
4457.82	0.02779237		
4458.02	0.02868732		
4458.22	0.02827943		
4458.42	0.02802439		
4458.62	0.0276313		
4458.82	0.02790688		
4459.02	0.02797413		
4459.22	0.02727222		
4459.42	0.02699631		
4459.62	0.02728559		
4459.82	0.02723362		
4460.02	0.02787603		
4460.22	0.02741958		
4460.42	0.02772091		
4460.62	0.0268797		
4460.82	0.02562448		
4461.02	0.02583939		
4461.22	0.02634443		
4461.42	0.02628265		
4461.62	0.02668935		
4461.82	0.02711566		
4462.02	0.02739088		
4462.22	0.02685766		
4462.42	0.02665131		
4462.62	0.02653482		
4462.82	0.02657405		
4463.02	0.02648935		
4463.22	0.02602816		
4463.42	0.02645935		
4463.62	0.02673398		
4463.82	0.02695241		
4464.02	0.02737749		
4464.22	0.02660849		
4464.42	0.02673226		
4464.62	0.02614433		
4464.82	0.02574599		
4465.02	0.02623092		
4465.22	0.026409		
4465.42	0.02600979		
4465.62	0.02556877		
4465.82	0.02480476		
4466.02	0.0244992		
4466.22	0.02391805		
4466.42	0.02346229		
4466.62	0.02321129		
4466.82	0.02293218		
4467.02	0.02274765		
4467.22	0.02349372		
4467.42	0.02406534		
4467.62	0.02418786		
4467.82	0.02455079		
4468.02	0.02475267		
4468.22	0.02508343		
4468.42	0.02595314		
4468.62	0.02626006		
4468.82	0.02611553		
4469.02	0.02638131		
4469.22	0.02640006		
4469.42	0.02651067		
4469.62	0.02667815		
4469.82	0.0262714		
4470.02	0.02638709		
4470.22	0.02581438		
4470.42	0.02585007		
4470.62	0.02572801		
4470.82	0.02602143		
4471.02	0.02632068		
4471.22	0.02650896		
4471.42	0.02570399		
4471.62	0.02567079		
4471.82	0.02626747		
4472.02	0.02599839		
4472.22	0.02602883		
4472.42	0.0262136		
4472.62	0.02677129		
4472.82	0.02681127		
4473.02	0.02710362		
4473.22	0.02715944		
4473.42	0.02755072		
4473.62	0.02751371		
4473.82	0.02770751		
4474.02	0.02776444		
4474.22	0.02799699		
4474.42	0.02790457		
4474.62	0.02754785		
4474.82	0.02714115		
4475.02	0.02656239		
4475.22	0.02584186		
4475.42	0.02556859		
4475.62	0.02604249		
4475.82	0.02563811		
4476.02	0.02460606		
4476.22	0.02448929		
4476.42	0.02494435		
4476.62	0.02554766		
4476.82	0.02527522		
4477.02	0.02535068		
4477.22	0.02540772		
4477.42	0.02571253		
4477.62	0.02592583		
4477.82	0.02605579		
4478.02	0.02616451		
4478.22	0.02650314		
4478.42	0.02604753		
4478.62	0.02561724		
4478.82	0.0259118		
4479.02	0.02631959		
4479.22	0.02678312		
4479.42	0.02669533		
4479.62	0.02667057		
4479.82	0.02608448		
4480.02	0.0258723		
4480.22	0.02636198		
4480.42	0.02652026		
4480.62	0.02659315		
4480.82	0.02600081		
4481.02	0.0257453		
4481.22	0.02596215		
4481.42	0.0255938		
4481.62	0.0253451		
4481.82	0.02491303		
4482.02	0.02520006		
4482.22	0.02498804		
4482.42	0.02479626		
4482.62	0.02487245		
4482.82	0.02533396		
4483.02	0.02525534		
4483.22	0.02496831		
4483.42	0.02495402		
4483.62	0.02471595		
4483.82	0.02482116		
4484.02	0.02470369		
4484.22	0.02469913		
4484.42	0.02444057		
4484.62	0.02424182		
4484.82	0.02457766		
4485.02	0.02533889		
4485.22	0.02580587		
4485.42	0.02538543		
4485.62	0.02573649		
4485.82	0.02603392		
4486.02	0.02625772		
4486.22	0.02636422		
4486.42	0.0267884		
4486.62	0.02692041		
4486.82	0.02629974		
4487.02	0.02618941		
4487.22	0.02653564		
4487.42	0.02719231		
4487.62	0.02678454		
4487.82	0.02703394		
4488.02	0.02714974		
4488.22	0.02741291		
4488.42	0.02725381		
4488.62	0.02723774		
4488.82	0.028132		
4489.02	0.028135		
4489.22	0.02794608		
4489.42	0.02737977		
4489.62	0.02670534		
4489.82	0.02624699		
4490.02	0.02603337		
4490.22	0.02528921		
4490.42	0.02496534		
4490.62	0.0239352		
4490.82	0.02269207		
4491.02	0.02305711		
4491.22	0.02360088		
4491.42	0.02405235		
4491.62	0.0242477		
4491.82	0.02433097		
4492.02	0.02514788		
4492.22	0.02489859		
4492.42	0.02498418		
4492.62	0.02500938		
4492.82	0.02572007		
4493.02	0.02518309		
4493.22	0.0247335		
4493.42	0.02399645		
4493.62	0.02381312		
4493.82	0.02360434		
4494.02	0.0234733		
4494.22	0.02294952		
4494.42	0.02303427		
4494.62	0.02298626		
4494.82	0.02314725		
4495.02	0.02410675		
4495.22	0.02448419		
4495.42	0.02536074		
4495.62	0.0248995		
4495.82	0.02528691		
4496.02	0.02628742		
4496.22	0.02604232		
4496.42	0.02575146		
4496.62	0.02480842		
4496.82	0.02488685		
4497.02	0.02456525		
4497.22	0.02422672		
4497.42	0.02394441		
4497.62	0.02378856		
4497.82	0.02348345		
4498.02	0.02355955		
4498.22	0.02351872		
4498.42	0.02356351		
4498.62	0.02375254		
4498.82	0.02384437		
4499.02	0.02406694		
4499.22	0.02423681		
4499.42	0.02448747		
4499.62	0.02405149		
4499.82	0.02475101		
4500.02	0.02488867		
4500.22	0.02468706		
4500.42	0.02437578		
4500.62	0.02371745		
4500.82	0.02396245		
4501.02	0.02402225		
4501.22	0.02349593		
4501.42	0.02315243		
4501.62	0.02340415		
4501.82	0.02340553		
4502.02	0.02330799		
4502.22	0.02309581		
4502.42	0.0225805		
4502.62	0.02268438		
4502.82	0.02268114		
4503.02	0.02233288		
4503.22	0.0221649		
4503.42	0.02191018		
4503.62	0.02187293		
4503.82	0.02228389		
4504.02	0.02265096		
4504.22	0.02331356		
4504.42	0.02376585		
4504.62	0.02390505		
4504.82	0.02430579		
4505.02	0.02432331		
4505.22	0.02471575		
4505.42	0.02485113		
4505.62	0.02538592		
4505.82	0.02572815		
4506.02	0.02574989		
4506.22	0.02517343		
4506.42	0.02513882		
4506.62	0.02536821		
4506.82	0.02503112		
4507.02	0.02496842		
4507.22	0.02453444		
4507.42	0.02450999		
4507.62	0.02492338		
4507.82	0.02506004		
4508.02	0.025451		
4508.22	0.02544855		
4508.42	0.02545704		
4508.62	0.02508492		
4508.82	0.02449423		
4509.02	0.02484881		
4509.22	0.02507972		
4509.42	0.02491567		
4509.62	0.02495839		
4509.82	0.02478488		
4510.02	0.0245994		
4510.22	0.02476093		
4510.42	0.02480554		
4510.62	0.02470696		
4510.82	0.02504074		
4511.02	0.0250685		
4511.22	0.02482481		
4511.42	0.02481789		
4511.62	0.0250577		
4511.82	0.02452744		
4512.02	0.02458667		
4512.22	0.02385526		
4512.42	0.02394372		
4512.62	0.02396325		
4512.82	0.02392022		
4513.02	0.02447258		
4513.22	0.02466251		
4513.42	0.02491121		
4513.62	0.02453121		
4513.82	0.0245157		
4514.02	0.02490128		
4514.22	0.02521341		
4514.42	0.02474332		
4514.62	0.02480653		
4514.82	0.02477214		
4515.02	0.02423169		
4515.22	0.02431892		
4515.42	0.02438799		
4515.62	0.02459165		
4515.82	0.02448224		
4516.02	0.0239623		
4516.22	0.02376307		
4516.42	0.02353902		
4516.62	0.02364908		
4516.82	0.02351151		
4517.02	0.02348375		
4517.22	0.02369884		
4517.42	0.02355686		
4517.62	0.02340001		
4517.82	0.02405303		
4518.02	0.02406731		
4518.22	0.02361148		
4518.42	0.02311767		
4518.62	0.02323309		
4518.82	0.02273329		
4519.02	0.02324613		
4519.22	0.02448581		
4519.42	0.02429641		
4519.62	0.02405878		
4519.82	0.0237676		
4520.02	0.02329859		
4520.22	0.02354225		
4520.42	0.02315055		
4520.62	0.02342381		
4520.82	0.02341774		
4521.02	0.02337268		
4521.22	0.02355386		
4521.42	0.02355803		
4521.62	0.02391289		
4521.82	0.02442728		
4522.02	0.02414302		
4522.22	0.02411699		
4522.42	0.02453653		
4522.62	0.02456531		
4522.82	0.0244107		
4523.02	0.02540854		
4523.22	0.02569622		
4523.42	0.02465853		
4523.62	0.02468938		
4523.82	0.02448252		
4524.02	0.02434991		
4524.22	0.02418889		
4524.42	0.02410976		
4524.62	0.02363318		
4524.82	0.02349348		
4525.02	0.02296244		
4525.22	0.02275504		
4525.42	0.02291824		
4525.62	0.02347743		
4525.82	0.0238749		
4526.02	0.02409572		
4526.22	0.02500511		
4526.42	0.02579762		
4526.62	0.02578189		
4526.82	0.02632767		
4527.02	0.02695898		
4527.22	0.0271013		
4527.42	0.02645957		
4527.62	0.02647539		
4527.82	0.0263931		
4528.02	0.02634689		
4528.22	0.02578156		
4528.42	0.0257409		
4528.62	0.02470186		
4528.82	0.02483915		
4529.02	0.02482247		
4529.22	0.02428649		
4529.42	0.02387847		
4529.62	0.02415555		
4529.82	0.02389778		
4530.02	0.02390094		
4530.22	0.02424428		
4530.42	0.02460133		
4530.62	0.02456558		
4530.82	0.02460512		
4531.02	0.02436734		
4531.22	0.02435872		
4531.42	0.02392674		
4531.62	0.02398314		
4531.82	0.02408339		
4532.02	0.02448028		
4532.22	0.02422334		
4532.42	0.02443221		
4532.62	0.02458599		
4532.82	0.02497291		
4533.02	0.02500185		
4533.22	0.02368243		
4533.42	0.02408044		
4533.62	0.02457782		
4533.82	0.02442191		
4534.02	0.02440793		
4534.22	0.02430976		
4534.42	0.02490082		
4534.62	0.02466559		
4534.82	0.02431707		
4535.02	0.02470671		
4535.22	0.02511644		
4535.42	0.02480463		
4535.62	0.0246249		
4535.82	0.02505013		
4536.02	0.02564987		
4536.22	0.02587547		
4536.42	0.02633976		
4536.62	0.02653805		
4536.82	0.02641109		
4537.02	0.02602593		
4537.22	0.0249895		
4537.42	0.02568502		
4537.62	0.02572801		
4537.82	0.02514754		
4538.02	0.02537063		
4538.22	0.02546676		
4538.42	0.02567031		
4538.62	0.02599958		
4538.82	0.02556954		
4539.02	0.02548178		
4539.22	0.02522571		
4539.42	0.02457945		
4539.62	0.02507977		
4539.82	0.02571901		
4540.02	0.02609887		
4540.22	0.02680085		
4540.42	0.02705079		
4540.62	0.02700425		
4540.82	0.02701088		
4541.02	0.02661529		
4541.22	0.02673286		
4541.42	0.02754265		
4541.62	0.02758346		
4541.82	0.0279247		
4542.02	0.02888523		
4542.22	0.02826902		
4542.42	0.02794841		
4542.62	0.0278285		
4542.82	0.02701476		
4543.02	0.02678879		
4543.22	0.02655308		
4543.42	0.02591541		
4543.62	0.02611823		
4543.82	0.02565491		
4544.02	0.02557338		
4544.22	0.02602724		
4544.42	0.0255912		
4544.62	0.02507778		
4544.82	0.02497418		
4545.02	0.02515009		
4545.22	0.02538481		
4545.42	0.0251116		
4545.62	0.02500991		
4545.82	0.02550851		
4546.02	0.02518838		
4546.22	0.02454119		
4546.42	0.02468784		
4546.62	0.02478553		
4546.82	0.02497678		
4547.02	0.02438908		
4547.22	0.02460885		
4547.42	0.02424613		
4547.62	0.02465134		
4547.82	0.02444899		
4548.02	0.02501384		
4548.22	0.02526874		
4548.42	0.02541829		
4548.62	0.0256021		
4548.82	0.02571997		
4549.02	0.02610931		
4549.22	0.02611897		
4549.42	0.02636465		
4549.62	0.02693982		
4549.82	0.02748738		
4550.02	0.02754949		
4550.22	0.0277639		
4550.42	0.02820145		
4550.62	0.02881432		
4550.82	0.0288787		
4551.02	0.02871185		
4551.22	0.02892369		
4551.42	0.02832687		
4551.62	0.02841775		
4551.82	0.02810672		
4552.02	0.02822719		
4552.22	0.02784395		
4552.42	0.02782173		
4552.62	0.02715727		
4552.82	0.02674193		
4553.02	0.02679574		
4553.22	0.02649399		
4553.42	0.02635745		
4553.62	0.02606364		
4553.82	0.02570625		
4554.02	0.02547708		
4554.22	0.02543831		
4554.42	0.02602427		
4554.62	0.02672363		
4554.82	0.02626078		
4555.02	0.02594368		
4555.22	0.02572946		
4555.42	0.02542114		
4555.62	0.02566366		
4555.82	0.02526167		
4556.02	0.02497418		
4556.22	0.0249156		
4556.42	0.0253798		
4556.62	0.02501241		
4556.82	0.02507025		
4557.02	0.02495281		
4557.22	0.02494518		
4557.42	0.02464439		
4557.62	0.02467771		
4557.82	0.02434116		
4558.02	0.02462421		
4558.22	0.02546581		
4558.42	0.02583348		
4558.62	0.02616905		
4558.82	0.02572157		
4559.02	0.02565494		
4559.22	0.02561057		
4559.42	0.02519431		
4559.62	0.02579752		
4559.82	0.02566262		
4560.02	0.02583608		
4560.22	0.02574274		
4560.42	0.02611534		
4560.62	0.02595097		
4560.82	0.02618513		
4561.02	0.02627876		
4561.22	0.02659367		
4561.42	0.026248		
4561.62	0.02643503		
4561.82	0.02605002		
4562.02	0.02672969		
4562.22	0.02723395		
4562.42	0.02693636		
4562.62	0.02770011		
4562.82	0.02758712		
4563.02	0.02797683		
4563.22	0.02796977		
4563.42	0.02806639		
4563.62	0.02858724		
4563.82	0.02826116		
4564.02	0.02800083		
4564.22	0.02750528		
4564.42	0.02814988		
4564.62	0.0277111		
4564.82	0.02756694		
4565.02	0.02741325		
4565.22	0.02703131		
4565.42	0.02630241		
4565.62	0.02635719		
4565.82	0.02632524		
4566.02	0.02628147		
4566.22	0.02580062		
4566.42	0.02578216		
4566.62	0.0263944		
4566.82	0.02590828		
4567.02	0.0265649		
4567.22	0.02633104		
4567.42	0.02594627		
4567.62	0.02603954		
4567.82	0.02605587		
4568.02	0.02621311		
4568.22	0.02615815		
4568.42	0.02684892		
4568.62	0.02698882		
4568.82	0.02713272		
4569.02	0.02696364		
4569.22	0.02655369		
4569.42	0.02674339		
4569.62	0.02667623		
4569.82	0.0266135		
4570.02	0.02612734		
4570.22	0.02589926		
4570.42	0.02660162		
4570.62	0.02639571		
4570.82	0.02635218		
4571.02	0.0268411		
4571.22	0.02649321		
4571.42	0.02640954		
4571.62	0.02664451		
4571.82	0.02654074		
4572.02	0.02662686		
4572.22	0.02665469		
4572.42	0.0267036		
4572.62	0.02706965		
4572.82	0.02691316		
4573.02	0.02713265		
4573.22	0.02676237		
4573.42	0.02645763		
4573.62	0.02632461		
4573.82	0.02620542		
4574.02	0.02619117		
4574.22	0.02629627		
4574.42	0.02667417		
4574.62	0.02610312		
4574.82	0.02631388		
4575.02	0.02609101		
4575.22	0.02588639		
4575.42	0.02584196		
4575.62	0.02536203		
4575.82	0.02574732		
4576.02	0.02592324		
4576.22	0.02583271		
4576.42	0.02597981		
4576.62	0.02681521		
4576.82	0.02696768		
4577.02	0.02700178		
4577.22	0.0266368		
4577.42	0.0269376		
4577.62	0.0275691		
4577.82	0.02733579		
4578.02	0.02751918		
4578.22	0.02744846		
4578.42	0.02747306		
4578.62	0.02692904		
4578.82	0.02683045		
4579.02	0.02676274		
4579.22	0.02628677		
4579.42	0.02601589		
4579.62	0.02543355		
4579.82	0.02563673		
4580.02	0.0256292		
4580.22	0.02520704		
4580.42	0.02550663		
4580.62	0.02557393		
4580.82	0.02547364		
4581.02	0.02587681		
4581.22	0.02594823		
4581.42	0.02625674		
4581.62	0.02634257		
4581.82	0.02612822		
4582.02	0.02613843		
4582.22	0.02627026		
4582.42	0.02628979		
4582.62	0.02608339		
4582.82	0.0258926		
4583.02	0.02540782		
4583.22	0.02506603		
4583.42	0.02495818		
4583.62	0.02480044		
4583.82	0.02551641		
4584.02	0.02629703		
4584.22	0.02635963		
4584.42	0.02627896		
4584.62	0.02652955		
4584.82	0.02663994		
4585.02	0.02694937		
4585.22	0.02696643		
4585.42	0.02700275		
4585.62	0.02675726		
4585.82	0.02663481		
4586.02	0.02693815		
4586.22	0.02701185		
4586.42	0.02693518		
4586.62	0.02667165		
4586.82	0.02608776		
4587.02	0.02572728		
4587.22	0.02599605		
4587.42	0.02586806		
4587.62	0.0260007		
4587.82	0.02622378		
4588.02	0.02655496		
4588.22	0.0269037		
4588.42	0.02652131		
4588.62	0.02714925		
4588.82	0.0267671		
4589.02	0.0271706		
4589.22	0.02715955		
4589.42	0.02730001		
4589.62	0.02746395		
4589.82	0.02712172		
4590.02	0.02730396		
4590.22	0.02710747		
4590.42	0.02669924		
4590.62	0.02669705		
4590.82	0.02617561		
4591.02	0.02549212		
4591.22	0.02529466		
4591.42	0.02511565		
4591.62	0.02423166		
4591.82	0.02414735		
4592.02	0.02460395		
4592.22	0.024777		
4592.42	0.0245898		
4592.62	0.02521507		
4592.82	0.0253888		
4593.02	0.02568529		
4593.22	0.02572649		
4593.42	0.02631208		
4593.62	0.02589533		
4593.82	0.02560008		
4594.02	0.02575954		
4594.22	0.02572766		
4594.42	0.02606493		
4594.62	0.02666241		
4594.82	0.02613195		
4595.02	0.02604904		
4595.22	0.02599436		
4595.42	0.02596998		
4595.62	0.02554564		
4595.82	0.02622125		
4596.02	0.02672777		
4596.22	0.02696538		
4596.42	0.02745623		
4596.62	0.02764196		
4596.82	0.02788808		
4597.02	0.02778012		
4597.22	0.02755772		
4597.42	0.02742213		
4597.62	0.02685348		
4597.82	0.02684276		
4598.02	0.02627228		
4598.22	0.02599046		
4598.42	0.02612149		
4598.62	0.02559565		
4598.82	0.02533702		
4599.02	0.02535502		
4599.22	0.02532796		
4599.42	0.02546703		
4599.62	0.02528479		
4599.82	0.02531451		
4600.02	0.02548511		
4600.22	0.02561577		
4600.42	0.0260979		
4600.62	0.02628642		
4600.82	0.02672006		
4601.02	0.02663145		
4601.22	0.02657525		
4601.42	0.02694232		
4601.62	0.02702766		
4601.82	0.02673114		
4602.02	0.02675564		
4602.22	0.02649146		
4602.42	0.02644394		
4602.62	0.02647175		
4602.82	0.02665802		
4603.02	0.02649752		
4603.22	0.02633964		
4603.42	0.02629819		
4603.62	0.02509619		
4603.82	0.02477983		
4604.02	0.02439232		
4604.22	0.02453206		
4604.42	0.02476627		
4604.62	0.02440216		
4604.82	0.02497862		
4605.02	0.02508334		
4605.22	0.02525323		
4605.42	0.02579614		
4605.62	0.02619229		
4605.82	0.02635236		
4606.02	0.02707745		
4606.22	0.02668396		
4606.42	0.02701727		
4606.62	0.02738375		
4606.82	0.0279252		
4607.02	0.02826019		
4607.22	0.02842546		
4607.42	0.02805837		
4607.62	0.02691458		
4607.82	0.02674684		
4608.02	0.0265043		
4608.22	0.026563		
4608.42	0.02617739		
4608.62	0.02600486		
4608.82	0.02592102		
4609.02	0.02542614		
4609.22	0.02530976		
4609.42	0.02583911		
4609.62	0.02563832		
4609.82	0.02562559		
4610.02	0.02585178		
4610.22	0.02578985		
4610.42	0.02681264		
4610.62	0.02728334		
4610.82	0.02789519		
4611.02	0.0279689		
4611.22	0.0280055		
4611.42	0.02801659		
4611.62	0.02832244		
4611.82	0.02791929		
4612.02	0.02791607		
4612.22	0.02784907		
4612.42	0.02743131		
4612.62	0.02716182		
4612.82	0.02691706		
4613.02	0.02697477		
4613.22	0.02699549		
4613.42	0.02664327		
4613.62	0.026344		
4613.82	0.02667917		
4614.02	0.02708091		
4614.22	0.02685954		
4614.42	0.02672133		
4614.62	0.02632224		
4614.82	0.02647728		
4615.02	0.02653546		
4615.22	0.02663382		
4615.42	0.02644864		
4615.62	0.02612838		
4615.82	0.02540838		
4616.02	0.02488465		
4616.22	0.02471024		
4616.42	0.02457184		
4616.62	0.02429159		
4616.82	0.023795		
4617.02	0.02382147		
4617.22	0.02414928		
4617.42	0.02390453		
4617.62	0.02439233		
4617.82	0.024846		
4618.02	0.02521613		
4618.22	0.02476356		
4618.42	0.02525041		
4618.62	0.02574371		
4618.82	0.02630452		
4619.02	0.02644882		
4619.22	0.02645251		
4619.42	0.02635219		
4619.62	0.02627477		
4619.82	0.02619693		
4620.02	0.02601688		
4620.22	0.02581813		
4620.42	0.02558883		
4620.62	0.02490187		
4620.82	0.02488958		
4621.02	0.02516895		
4621.22	0.02546759		
4621.42	0.02521597		
4621.62	0.02527757		
4621.82	0.02542504		
4622.02	0.02579008		
4622.22	0.02520392		
4622.42	0.0257512		
4622.62	0.02550575		
4622.82	0.02609455		
4623.02	0.02636591		
4623.22	0.02574718		
4623.42	0.02640723		
4623.62	0.02674017		
4623.82	0.02742036		
4624.02	0.02700197		
4624.22	0.02630254		
4624.42	0.026009		
4624.62	0.02559172		
4624.82	0.02567004		
4625.02	0.02529083		
4625.22	0.02548497		
4625.42	0.0252491		
4625.62	0.02448883		
4625.82	0.0244291		
4626.02	0.02439595		
4626.22	0.02439213		
4626.42	0.02480924		
4626.62	0.02524328		
4626.82	0.02629457		
4627.02	0.02615607		
4627.22	0.02614416		
