Conc1	4.115E-09	
Start1	480.02	
Stop1	5779.82	
Kobs	7.00789390040417E-56	
Error Kobs	1.276763617332E-06	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
613.62	0.03029315	0.03041661	
613.82	0.03043777	0.03045827	
614.02	0.03030295	0.03049993	
614.22	0.02965635	0.03054157	
614.42	0.02963797	0.03058321	
614.62	0.02933454	0.03062483	
614.82	0.03013804	0.03066644	
615.02	0.02987702	0.03070804	
615.22	0.02944155	0.03074963	
615.42	0.02943665	0.03079121	
615.62	0.02955969	0.03083278	
615.82	0.02915338	0.03087433	
616.02	0.02852386	0.03091588	
616.22	0.02945911	0.03095741	
616.42	0.02986805	0.03099894	
616.62	0.03037285	0.03104045	
616.82	0.03047787	0.03108195	
617.02	0.03068319	0.03112345	
617.22	0.03125977	0.03116493	
617.42	0.03148607	0.0312064	
617.62	0.0317247	0.03124786	
617.82	0.03172265	0.0312893	
618.02	0.03197956	0.03133074	
618.22	0.03192389	0.03137217	
618.42	0.03226089	0.03141358	
618.62	0.03207691	0.03145499	
618.82	0.03233297	0.03149638	
619.02	0.03198759	0.03153777	
619.22	0.03186656	0.03157914	
619.42	0.03138305	0.0316205	
619.62	0.03106256	0.03166185	
619.82	0.03126022	0.03170319	
620.02	0.03114132	0.03174452	
620.22	0.03191389	0.03178584	
620.42	0.03194718	0.03182715	
620.62	0.03217072	0.03186844	
620.82	0.03162171	0.03190973	
621.02	0.03108325	0.031951	
621.22	0.03067749	0.03199227	
621.42	0.03017146	0.03203352	
621.62	0.03038674	0.03207476	
621.82	0.03035862	0.032116	
622.02	0.03056607	0.03215722	
622.22	0.03086374	0.03219843	
622.42	0.03152658	0.03223963	
622.62	0.03125207	0.03228082	
622.82	0.03112388	0.03232199	
623.02	0.03158022	0.03236316	
623.22	0.03124846	0.03240432	
623.42	0.03090488	0.03244546	
623.62	0.03102107	0.0324866	
623.82	0.03191806	0.03252772	
624.02	0.03191621	0.03256884	
624.22	0.03218323	0.03260994	
624.42	0.03204844	0.03265103	
624.62	0.03166445	0.03269211	
624.82	0.03137144	0.03273318	
625.02	0.03101375	0.03277424	
625.22	0.03102186	0.03281529	
625.42	0.03150152	0.03285633	
625.62	0.03225439	0.03289736	
625.82	0.03240046	0.03293837	
626.02	0.03276008	0.03297938	
626.22	0.03278459	0.03302038	
626.42	0.03314645	0.03306136	
626.62	0.03258808	0.03310233	
626.82	0.03254993	0.0331433	
627.02	0.03282977	0.03318425	
627.22	0.03252149	0.03322519	
627.42	0.03225796	0.03326612	
627.62	0.03210229	0.03330704	
627.82	0.03318446	0.03334795	
628.02	0.03299528	0.03338885	
628.22	0.03288538	0.03342974	
628.42	0.03287454	0.03347062	
628.62	0.03284178	0.03351148	
628.82	0.03293169	0.03355234	
629.02	0.03267241	0.03359319	
629.22	0.03324382	0.03363402	
629.42	0.03380747	0.03367484	
629.62	0.03431416	0.03371566	
629.82	0.03407822	0.03375646	
630.02	0.03400682	0.03379725	
630.22	0.03309862	0.03383803	
630.42	0.03328378	0.03387881	
630.62	0.03306063	0.03391957	
630.82	0.03303485	0.03396031	
631.02	0.03330696	0.03400105	
631.22	0.03295943	0.03404178	
631.42	0.03297543	0.0340825	
631.62	0.03321039	0.03412321	
631.82	0.03324059	0.0341639	
632.02	0.03278555	0.03420459	
632.22	0.03263408	0.03424526	
632.42	0.03217456	0.03428593	
632.62	0.03209466	0.03432658	
632.82	0.03251924	0.03436722	
633.02	0.0333013	0.03440786	
